"order_id","customer_id","order_date","total_amount"
"14738","322","2025-09-28","187.61"
"14739","4048","2025-01-07","2843.95"
"14740","4474","2024-08-28","2946.59"
"14741","2305","2025-05-11","222.67"
"14742","2240","2023-12-05","1823.91"
"14744","3121","2024-03-15","1180.29"
"14747","1003","2025-04-13","184.39"
"14749","228","2025-09-07","489.36"
"14750","580","2024-12-27","698.49"
"14751","525","2023-09-21","2463.37"
"14752","2689","2024-02-03","1823.94"
"14753","4759","2025-12-13","783.71"
"14754","4823","2025-03-21","1373.37"
"14755","2818","2024-02-29","2650.82"
"14757","3418","2023-06-14","2799.49"
"14758","3367","2025-06-10","2716.11"
"14760","1581","2023-08-09","825.72"
"14761","3884","2026-01-18","557.11"
"14762","4290","2026-02-22","1685.65"
"14763","1530","2025-09-27","1618.71"
"14764","4854","2025-11-27","1835.63"
"14765","2593","2025-08-28","2894.23"
"14767","78","2025-05-13","1454.76"
"14768","49","2024-06-29","2868.39"
"14769","4786","2023-07-03","115.47"
"14770","3949","2025-12-11","2067.59"
"14773","1159","2025-03-12","2749.66"
"14774","3368","2026-03-07","2125.57"
"14775","2892","2023-06-23","2749.73"
"14776","2586","2023-07-17","503.49"
"14777","2973","2025-06-13","1380.54"
"14779","1411","2024-02-26","1130.23"
"14780","1367","2025-02-14","791.12"
"14781","4848","2025-09-29","1635.77"
"14782","1272","2024-12-03","1609.63"
"14784","1682","2025-12-11","2869.14"
"14785","2089","2025-10-14","2941.8"
"14786","1473","2023-06-02","1226.09"
"14787","2161","2023-10-14","1702.88"
"14788","2494","2024-07-16","1737.64"
"14789","3671","2025-09-18","1202.83"
"14790","2404","2025-12-18","2748.01"
"14791","1256","2023-07-14","2250.16"
"14792","4480","2025-07-02","577.19"
"14793","2535","2025-09-16","406.29"
"14794","2731","2024-07-17","1836.7"
"14796","3522","2023-04-05","1460.31"
"14797","1672","2024-08-27","879.52"
"14798","4841","2025-04-04","1053.02"
"14799","3892","2023-10-26","2973.56"
"14800","291","2024-08-11","1498.08"
"14801","1248","2025-02-15","1176.33"
"14802","1801","2023-10-18","1608.86"
"14803","863","2025-12-24","1163.43"
"14804","4498","2023-10-09","2434.66"
"14805","4339","2025-09-01","1643.19"
"14807","384","2025-08-11","694.29"
"14808","2195","2025-06-09","476.34"
"14810","739","2025-09-21","115.15"
"14811","934","2025-11-14","2314.16"
"14812","2359","2025-11-16","2393.39"
"14813","4806","2023-09-01","306.14"
"14814","4289","2025-10-01","545.27"
"14815","1319","2026-03-24","1395.38"
"14816","3265","2025-04-01","73.67"
"14817","2493","2025-03-22","846"
"14818","3401","2025-04-07","2097.85"
"14819","120","2023-10-13","1331.57"
"14820","2561","2025-04-05","1191.05"
"14821","1528","2025-12-12","59.29"
"14822","2400","2026-01-21","123.3"
"14823","914","2024-02-03","731.45"
"14824","1689","2025-08-14","352.07"
"14825","3754","2023-10-31","490.4"
"14828","4525","2024-09-27","1981.51"
"14829","1872","2025-01-06","2288.54"
"14831","3238","2023-09-24","304.33"
"14832","3818","2023-05-03","1991.99"
"14833","3129","2024-03-10","2427.39"
"14834","504","2025-12-05","221.01"
"14835","3676","2023-09-23","1767.53"
"14837","719","2026-01-02","1862.75"
"14838","982","2024-03-16","1154.38"
"14839","3574","2024-09-10","1382.65"
"14840","4447","2024-06-01","2795.24"
"14842","4860","2023-12-15","2226.84"
"14844","2767","2024-04-05","603.59"
"14845","3795","2024-08-18","894.77"
"14848","3449","2024-04-05","2367.81"
"14850","279","2024-07-13","574.61"
"14851","2419","2025-12-17","999.09"
"14852","273","2023-10-20","2405.01"
"14853","601","2023-10-21","2125.17"
"14854","3073","2023-10-07","1676.54"
"14855","4289","2026-03-10","523.75"
"14856","859","2024-05-04","1165.72"
"14857","2346","2023-08-21","2971.9"
"14858","4841","2023-12-31","1144.29"
"14859","3548","2024-07-02","2312.3"
"14860","2215","2023-11-03","1408.46"
"14861","4424","2024-09-14","821.87"
"14862","3766","2024-07-24","2330.47"
"14863","841","2024-09-11","2799.72"
"14864","4039","2025-05-19","94.43"
"14865","3779","2024-10-17","1211.95"
"14866","2296","2024-01-19","2980.88"
"14867","3097","2024-05-19","196.95"
"14869","1816","2025-10-07","2300.21"
"14870","3785","2023-10-09","2066.18"
"14871","2970","2025-08-16","2223.05"
"14872","3559","2024-12-14","1904.91"
"14873","1675","2024-12-26","492.84"
"14874","4973","2024-02-04","1266.58"
"14875","1282","2026-01-22","2178.16"
"14877","1457","2024-01-25","2666.99"
"14878","4157","2024-05-29","1063.82"
"14879","2189","2023-05-31","1668.41"
"14880","891","2025-04-03","2917.46"
"14881","625","2023-08-01","592.3"
"14884","755","2024-09-13","1937.35"
"14887","1401","2025-02-07","2418.25"
"14888","3821","2025-04-29","603.21"
"14889","4195","2024-05-23","252.51"
"14890","3008","2025-03-14","713.38"
"14891","1565","2024-02-24","2920.86"
"14892","2436","2023-05-05","2778.23"
"14893","3371","2025-10-18","790.18"
"14894","1945","2024-04-15","600.38"
"14895","2730","2025-07-21","1348.47"
"14896","3102","2025-11-14","2930.42"
"14897","3249","2025-04-07","166.5"
"14899","1905","2024-02-29","1259.91"
"14900","4256","2024-09-25","886.58"
"14901","88","2023-08-04","2991.11"
"14902","4118","2024-08-09","1001.46"
"14903","1587","2023-04-27","1104.64"
"14904","632","2025-09-09","1772.22"
"14905","2197","2024-04-13","1920.14"
"14906","90","2025-07-06","1523.58"
"14907","3852","2023-10-14","2897.02"
"14908","3770","2025-08-18","1389.88"
"14909","378","2024-01-29","2505.45"
"14910","443","2026-01-06","1755.29"
"14911","4558","2026-02-11","556.63"
"14912","4264","2024-04-05","951.86"
"14913","3102","2025-02-25","1807.17"
"14916","520","2023-06-28","1274.81"
"14917","4129","2024-06-25","1343.6"
"14918","3566","2023-10-16","754.48"
"14919","1873","2025-10-27","2900.43"
"14920","3938","2024-12-26","1248.73"
"14921","2004","2025-04-30","397.27"
"14922","4796","2026-03-28","1352.17"
"14923","4197","2023-12-24","2679.85"
"14924","3553","2025-11-23","501.29"
"14925","4865","2024-01-23","2423.07"
"14926","2559","2025-07-12","281.83"
"14927","3065","2025-09-09","211.36"
"14928","4034","2025-04-02","1087.41"
"14929","3064","2023-08-06","1704.57"
"14930","1303","2024-05-25","2239.85"
"14931","2383","2024-01-08","2279.29"
"14932","4784","2024-08-03","889.62"
"14933","1360","2023-10-30","2760.82"
"14934","2983","2025-12-26","2218.75"
"14935","4431","2026-02-19","395.12"
"14937","856","2024-01-18","691"
"14938","1956","2024-04-13","2869.15"
"14940","3844","2025-09-10","409.86"
"14942","109","2025-12-29","2074.43"
"14943","4044","2023-04-09","2932.65"
"14944","1846","2025-02-22","1886.23"
"14945","513","2025-12-01","397.35"
"14946","2267","2023-09-10","1391.94"
"14947","1779","2024-11-02","2201.27"
"14948","1433","2024-09-30","868.11"
"14949","3711","2024-09-17","625.42"
"14950","3439","2025-03-18","1803.57"
"14951","601","2024-08-12","1533.62"
"14953","725","2025-11-20","373.74"
"14954","588","2023-07-27","1101.07"
"14955","1784","2026-03-04","292.85"
"14957","2285","2024-04-09","53.51"
"14958","3960","2023-10-13","1074.46"
"14960","2673","2023-07-20","1148.05"
"14961","4841","2026-03-30","275.97"
"14962","53","2024-04-12","2413.38"
"14965","2814","2024-03-05","1843.05"
"14967","4547","2023-09-21","1191.93"
"14968","3749","2026-03-21","184.9"
"14969","4380","2025-05-07","1762.05"
"14970","384","2024-11-03","609.6"
"14971","3565","2023-11-13","2730.33"
"14972","3700","2025-09-24","1600.23"
"14973","3035","2023-11-12","2011.35"
"14975","2602","2023-06-11","334.53"
"14977","2916","2023-07-03","1086.5"
"14978","4091","2026-01-15","2260.38"
"14979","3234","2025-01-04","1437.58"
"14980","4227","2024-06-20","1136.61"
"14981","2830","2025-06-06","2342.67"
"14982","762","2023-10-03","1316.53"
"14983","3194","2025-04-12","1615.42"
"14985","1329","2025-03-15","2832.37"
"14986","3382","2026-02-19","1341.62"
"14987","3651","2026-01-02","1150.16"
"14988","811","2023-12-10","788.61"
"14989","314","2023-06-30","1983.51"
"14990","4375","2023-09-06","1783.34"
"14991","2255","2025-11-02","1075.13"
"14992","4724","2024-04-30","1367.74"
"14994","4789","2025-06-08","1344.52"
"14995","4055","2023-11-09","91.53"
"14996","1979","2025-03-10","1546.94"
"14998","1601","2024-07-19","331.28"
"14999","48","2024-11-28","2846.62"
"15000","3400","2025-09-04","1773.85"
"15001","3546","2023-04-24","2339.43"
"15003","828","2024-08-03","2784"
"15005","1610","2023-10-06","2860.18"
"15006","2920","2023-12-26","2829.4"
"15008","2389","2024-01-18","1025.68"
"15009","856","2026-01-18","1786.79"
"15010","3946","2024-09-05","1118.01"
"15011","4937","2024-03-08","219.33"
"15012","838","2023-05-19","2432.91"
"15013","1862","2025-09-12","496.7"
"15014","2728","2024-07-19","786.84"
"15016","3387","2024-09-21","2739.76"
"15017","1885","2023-07-28","2679.63"
"15018","188","2026-01-27","816.46"
"15019","2018","2023-06-11","1971.9"
"15020","2439","2025-08-20","2144.32"
"15021","3065","2024-01-12","298.91"
"15022","4417","2025-07-08","937.72"
"15023","3612","2023-12-16","1791.46"
"15024","4327","2025-08-16","2798.62"
"15025","138","2024-03-04","2349.88"
"15026","2376","2025-06-29","2016.85"
"15027","4365","2025-04-26","1998.67"
"15028","4346","2025-03-08","1812.9"
"15029","4743","2024-08-17","2023.59"
"15030","4873","2024-10-10","2620.68"
"15031","946","2025-10-29","427.74"
"15033","2694","2023-08-18","1294.82"
"15034","4118","2025-12-09","2767.05"
"15035","4897","2025-03-14","1723.32"
"15036","4418","2023-11-30","868.06"
"15037","826","2026-02-26","349.13"
"15038","3174","2024-10-13","1982.3"
"15039","3952","2025-03-27","833.92"
"15040","3401","2024-06-05","2183.42"
"15041","1291","2023-06-26","1614.11"
"15042","3208","2024-07-25","1083.5"
"15043","1379","2025-01-05","2118.83"
"15044","4923","2025-08-25","2297.46"
"15045","4439","2025-12-17","1040.58"
"15047","4006","2024-07-29","1002.89"
"15048","1694","2023-09-22","341.34"
"15049","1398","2024-04-15","538.86"
"15050","550","2023-10-22","2337.43"
"15051","3873","2024-06-10","2799.29"
"15052","1825","2023-07-23","1783.62"
"15053","2700","2024-03-12","726.28"
"15054","1829","2025-11-16","228.99"
"15055","1180","2023-05-31","962.56"
"15056","3373","2026-03-17","971.92"
"15057","2639","2025-12-15","562.71"
"15058","2097","2023-07-05","1939.18"
"15059","696","2025-11-11","1683.89"
"15060","3177","2025-11-21","906.26"
"15062","51","2025-08-19","1372.59"
"15063","3269","2024-09-08","1338.53"
"15064","187","2025-03-17","1524.55"
"15065","3983","2025-11-21","338.07"
"15066","4518","2024-03-12","2816.9"
"15067","2754","2025-01-06","2193.59"
"15068","116","2023-04-04","599.48"
"15069","3839","2023-12-18","2789.18"
"15070","1585","2024-04-26","1251.6"
"15071","38","2024-05-25","2109.23"
"15073","4423","2025-08-28","1492.95"
"15075","447","2026-02-20","2309.07"
"15076","339","2024-02-18","1289.76"
"15079","4767","2024-03-18","2747.79"
"15080","1308","2023-04-28","1620.4"
"15081","675","2025-04-09","1911.63"
"15083","1926","2024-10-31","1390.89"
"15085","3142","2024-04-13","2933.99"
"15086","4068","2025-04-09","2870.22"
"15087","2036","2023-08-26","441.25"
"15088","2274","2024-08-12","270.25"
"15090","1624","2024-05-06","144.7"
"15092","4706","2025-03-09","1479.29"
"15093","378","2025-01-18","1077.65"
"15094","2063","2025-07-28","2613.5"
"15095","3142","2023-07-28","2320.51"
"15096","1219","2023-05-05","2408.22"
"15097","1192","2025-06-19","2891.48"
"15098","2616","2025-01-30","529.32"
"15099","619","2023-12-05","927.81"
"15100","836","2024-10-05","1729.79"
"15102","2463","2025-09-20","1986.5"
"15103","4037","2024-06-19","2059.89"
"15104","952","2025-08-31","2451.52"
"15105","461","2025-11-02","624.11"
"15107","821","2024-02-13","752.49"
"15108","3599","2023-09-02","2902.57"
"15109","4827","2024-11-12","1780.45"
"15110","1723","2025-12-12","544.23"
"15111","158","2024-10-01","1411.62"
"15112","4047","2023-09-08","754.89"
"15113","3616","2023-09-01","1163.92"
"15114","884","2025-05-11","1296.73"
"15115","1338","2025-03-29","942.42"
"15116","4452","2023-10-20","162.86"
"15118","1695","2023-05-01","557.24"
"15119","2567","2024-09-07","2212.99"
"15120","573","2026-03-20","2287.99"
"15121","878","2023-08-30","312.67"
"15122","356","2025-01-31","891.88"
"15123","528","2024-03-15","2826.84"
"15124","3088","2024-09-09","2029.54"
"15125","3839","2024-07-18","1242.55"
"15126","273","2025-10-07","2085.43"
"15127","915","2025-09-20","2351.83"
"15128","423","2025-12-17","2191.64"
"15129","4272","2025-03-04","1997.71"
"15130","2356","2025-09-19","546.32"
"15131","2988","2025-11-17","382.98"
"15132","258","2025-06-26","364.31"
"15133","4102","2024-09-04","710.47"
"15134","3953","2023-10-17","1451.45"
"15136","1577","2025-01-23","782.82"
"15139","2029","2025-10-21","1150.01"
"15140","4264","2023-10-27","1384.78"
"15141","1876","2023-09-28","1130.52"
"15144","364","2025-11-27","1049.87"
"15145","1782","2025-01-21","111.31"
"15147","4447","2024-11-15","543.68"
"15148","2543","2023-07-14","2588.73"
"15149","4379","2026-01-28","930.61"
"15150","1597","2025-10-15","736.24"
"15151","2066","2024-03-26","540.49"
"15152","1047","2024-01-25","1504.5"
"15153","4584","2025-01-16","2736.76"
"15154","3382","2023-05-05","2318.87"
"15156","1319","2025-08-10","1189.31"
"15157","2636","2023-07-17","1790.67"
"15158","1825","2023-09-14","2313.33"
"15159","3710","2024-08-02","2375.4"
"15160","4645","2024-01-05","695.82"
"15161","931","2023-06-12","1381.14"
"15162","893","2024-05-07","187.58"
"15163","212","2023-09-25","2526.99"
"15164","3830","2023-10-23","1971.76"
"15165","2727","2024-07-14","2311.79"
"15166","1500","2025-05-13","2703.44"
"15168","4376","2026-01-14","2384.24"
"15169","2484","2025-08-15","1349.82"
"15170","922","2024-05-05","815.93"
"15171","887","2023-06-08","1870.67"
"15172","1470","2025-05-24","836.42"
"15173","256","2025-07-21","1168.48"
"15174","1917","2024-10-03","1693.69"
"15175","2864","2023-10-04","2674.31"
"15176","2551","2024-09-29","663.68"
"15177","212","2025-09-11","1546.78"
"15178","3865","2024-07-30","1661.77"
"15179","3615","2024-02-06","2190.12"
"15181","2770","2024-10-19","2426.02"
"15182","3836","2024-12-08","2684.09"
"15183","1116","2024-07-20","2118.29"
"15184","2895","2024-09-29","1458.42"
"15185","2138","2024-01-10","865.99"
"15187","854","2023-08-09","2581.59"
"15188","4530","2024-09-24","1503.54"
"15190","2948","2024-11-13","1141.78"
"15192","4151","2025-06-21","1896.33"
"15193","610","2025-12-02","2785.17"
"15194","1091","2025-10-22","2618.08"
"15195","2854","2025-07-14","2516.54"
"15196","1274","2025-09-03","2003.05"
"15198","4674","2023-06-30","635.64"
"15199","637","2025-12-23","2148.3"
"15200","3832","2024-07-25","1974.42"
"15201","1861","2024-04-29","848.18"
"15202","2266","2023-09-12","1694.3"
"15203","4932","2025-06-20","2772.12"
"15204","2419","2024-06-08","2808.88"
"15205","610","2024-02-23","517.88"
"15206","1656","2023-09-04","270.64"
"15207","3920","2025-10-12","925.52"
"15208","4613","2025-10-23","1322.94"
"15209","2686","2025-04-09","1406.64"
"15210","2644","2025-09-16","2672.35"
"15212","1498","2024-12-16","483.59"
"15213","3071","2023-12-07","730.96"
"15214","1909","2024-02-14","1976.61"
"15215","1328","2025-07-14","1413.87"
"15216","1684","2025-12-13","2616.99"
"15217","4190","2025-01-22","2824.33"
"15218","4125","2024-12-24","2136.01"
"15219","4277","2023-12-23","1028.94"
"15220","799","2023-11-26","1320.06"
"15221","4930","2025-07-26","655"
"15222","2328","2024-01-30","1670.85"
"15223","546","2026-02-18","288.99"
"15224","707","2025-12-31","984.52"
"15225","811","2024-09-25","767.4"
"15226","4782","2026-03-12","2346.03"
"15227","2574","2023-04-21","2639.53"
"15228","1230","2024-09-13","1195.39"
"15229","3388","2025-02-17","2281.13"
"15230","1746","2025-10-03","2570.59"
"15231","190","2025-09-22","1759.76"
"15232","303","2023-07-25","1223.9"
"15233","3471","2023-07-14","594.92"
"15234","333","2025-12-05","403.44"
"15235","3248","2024-01-30","525.22"
"15236","246","2025-09-22","2210.26"
"15237","3325","2023-09-21","811.64"
"15238","1170","2025-12-22","742.3"
"15239","1635","2025-11-23","890.91"
"15241","1852","2024-11-12","2785.94"
"15243","3272","2024-08-15","2731.61"
"15244","660","2023-05-29","1709.55"
"15245","1210","2024-10-26","1145.07"
"15246","2123","2023-09-19","495.12"
"15247","635","2024-06-16","2394.28"
"15248","4675","2024-05-22","2390.99"
"15251","703","2025-06-22","68.3"
"15252","957","2025-11-24","752.52"
"15253","64","2025-11-03","617.69"
"15254","1054","2025-08-24","463.43"
"15256","367","2025-03-10","1509.94"
"15257","2290","2025-05-15","1552.94"
"15258","372","2023-05-01","1984.11"
"15261","3785","2025-01-30","2588.34"
"15262","4082","2024-07-23","1857.55"
"15263","3099","2026-02-20","2151.75"
"15264","551","2025-03-01","1635.34"
"15265","4284","2025-08-31","196.94"
"15266","4881","2025-07-09","2398.25"
"15267","1372","2023-12-28","1671.54"
"15268","1843","2024-09-21","1293.72"
"15269","897","2024-02-09","819.45"
"15270","574","2025-04-08","1087.87"
"15271","3585","2024-11-07","1931.43"
"15272","3777","2026-01-21","550.59"
"15273","3061","2025-07-18","2670.9"
"15274","2534","2024-11-09","2269.17"
"15275","2426","2025-02-11","2724.78"
"15276","2598","2025-07-08","1997.23"
"15277","4529","2024-11-22","1952.57"
"15279","174","2024-03-18","2520.9"
"15280","3317","2023-10-23","516.12"
"15281","1839","2024-07-04","1429.06"
"15283","1595","2023-05-27","502.37"
"15284","510","2024-11-09","2482.38"
"15285","511","2024-06-20","1583.19"
"15286","600","2024-08-18","2743.79"
"15287","454","2023-06-11","1709.45"
"15290","2375","2023-09-03","1697.46"
"15291","298","2025-11-15","200.44"
"15292","3127","2025-12-12","1826.95"
"15293","1088","2023-09-29","367.51"
"15294","4878","2025-11-24","2878.08"
"15296","669","2026-04-03","1909.93"
"15297","1498","2024-07-24","1391.7"
"15298","4618","2025-04-06","1962.99"
"15300","359","2025-02-05","1640.19"
"15301","4224","2024-12-25","2255.46"
"15302","3833","2025-07-25","2503.89"
"15303","593","2024-07-09","885.59"
"15304","1113","2023-05-26","1973.41"
"15306","3006","2025-03-18","2692.04"
"15307","647","2025-02-04","888.91"
"15308","2089","2023-07-08","1251.69"
"15309","2934","2023-07-06","2392.43"
"15310","1889","2023-12-05","1420.45"
"15311","3389","2025-11-09","2746.23"
"15313","1727","2024-07-28","2688.88"
"15314","2900","2025-01-14","826.45"
"15316","833","2025-05-03","1947.12"
"15318","3899","2024-06-06","1279.41"
"15319","1899","2024-09-06","641.62"
"15320","1408","2023-04-14","2469.21"
"15321","315","2025-04-09","1499.65"
"15323","1272","2025-11-14","137.71"
"15324","340","2024-07-25","479.09"
"15325","3609","2026-02-02","952.53"
"15326","2933","2025-03-28","256.54"
"15327","1615","2026-01-27","1860.77"
"15328","482","2026-02-03","2850.54"
"15329","4724","2023-05-22","407.23"
"15330","2996","2023-08-17","2433.77"
"15331","275","2023-09-15","2082.41"
"15332","1168","2024-06-21","1288.55"
"15335","4051","2024-08-18","2074.98"
"15337","3670","2025-03-23","781.49"
"15338","3695","2023-12-22","2320.24"
"15339","1153","2025-10-23","2108.67"
"15340","1107","2024-03-20","1381.97"
"15341","4275","2025-05-06","1808.01"
"15343","4465","2023-06-07","852.83"
"15344","2185","2024-07-20","1742.28"
"15345","3129","2025-01-03","2308.72"
"15346","97","2025-04-21","2174.29"
"15347","1992","2024-02-18","2601.28"
"15348","41","2025-09-21","1096.66"
"15349","1154","2026-02-16","2711.01"
"15350","4432","2024-11-07","1889.03"
"15352","587","2025-06-09","1809.9"
"15353","2715","2025-06-30","433.78"
"15354","2139","2025-02-27","521.03"
"15355","665","2024-03-03","1036.44"
"15356","4932","2023-06-23","2874.1"
"15357","1989","2024-01-21","549.82"
"15358","782","2023-06-09","2008.25"
"15359","3811","2023-10-16","1589.42"
"15360","1371","2025-03-19","2550.69"
"15362","4538","2023-06-18","466.62"
"15363","2780","2023-06-08","2393.3"
"15364","3869","2023-05-03","1836.37"
"15365","3104","2026-04-01","2415.64"
"15366","2618","2024-06-03","2542.55"
"15367","2752","2024-09-19","403.76"
"15368","37","2023-06-24","1568"
"15369","1145","2024-03-22","1941.11"
"15370","344","2025-03-28","2026.64"
"15371","3848","2024-05-01","1809.01"
"15374","2365","2023-05-14","2670.86"
"15376","3276","2024-12-07","2849.19"
"15378","3135","2023-04-09","1505.62"
"15379","1103","2023-04-18","2548.67"
"15382","4751","2023-10-20","449.1"
"15383","1454","2026-03-17","1547.26"
"15384","4971","2023-11-15","834.89"
"15385","4632","2026-02-16","89.74"
"15386","1061","2025-05-03","968.43"
"15387","1884","2025-02-22","1453.04"
"15388","3932","2024-10-19","2916.3"
"15389","4874","2024-02-23","2076.42"
"15390","665","2023-07-11","2034.1"
"15391","3017","2023-06-24","2574.7"
"15392","880","2025-10-09","2109.15"
"15393","4985","2024-06-04","1270.79"
"15394","2066","2025-11-08","2272.6"
"15396","992","2023-07-24","2257.31"
"15398","4562","2025-03-04","1521.68"
"15400","3603","2024-08-21","109.75"
"15401","4554","2024-05-24","1677.01"
"15402","505","2026-02-13","2961.35"
"15404","3031","2023-10-14","340.21"
"15405","4443","2025-01-06","2985.79"
"15407","2947","2023-04-28","2085.6"
"15408","467","2023-05-15","1933.74"
"15409","3220","2025-11-26","367.83"
"15410","3372","2025-01-12","760.04"
"15411","406","2023-06-30","1531.94"
"15412","4614","2025-10-09","1479.79"
"15413","806","2025-06-22","1475.02"
"15414","2505","2025-11-27","2081.02"
"15415","854","2025-05-26","1727.58"
"15416","3799","2025-01-23","1138.38"
"15417","353","2025-03-20","2478.04"
"15418","362","2024-12-29","747.77"
"15420","789","2025-08-25","1727.96"
"15421","196","2025-11-29","1199.79"
"15422","3647","2024-01-23","2892.48"
"15424","4579","2025-07-30","976.24"
"15425","882","2024-03-15","973.73"
"15426","2502","2025-06-04","1656.35"
"15427","360","2025-11-19","584.97"
"15428","2599","2024-03-21","2708.09"
"15430","1092","2025-01-21","1748.67"
"15431","36","2023-07-24","306.78"
"15432","913","2025-12-02","824.18"
"15433","27","2023-09-13","1128.11"
"15434","3447","2023-10-18","193.95"
"15435","1492","2026-02-26","2717.46"
"15436","264","2025-08-08","447.46"
"15437","3768","2024-09-30","1681.88"
"15438","731","2026-02-27","1316.42"
"15439","2142","2023-07-20","283.91"
"15440","1113","2026-03-20","413.42"
"15441","3442","2024-06-22","1355.48"
"15442","2887","2023-07-23","1266.24"
"15443","2819","2023-09-19","2996.94"
"15444","3343","2024-10-01","1302.08"
"15445","3953","2025-09-15","112.22"
"15446","4444","2023-05-04","310.76"
"15447","1939","2025-09-23","218.73"
"15448","1307","2024-02-02","2681.66"
"15449","265","2025-05-16","2264.1"
"15450","1085","2023-12-21","2853.33"
"15452","3030","2025-03-11","2380.5"
"15453","3660","2023-09-05","1392.16"
"15454","3695","2024-11-09","965.52"
"15455","109","2023-04-15","423.76"
"15456","3937","2023-09-16","2463.67"
"15458","808","2024-02-08","1295.97"
"15459","1334","2024-04-20","2158.83"
"15460","3204","2025-12-12","1346.56"
"15461","112","2023-08-07","908"
"15463","2798","2025-11-06","2351.8"
"15464","2256","2023-06-22","2498.22"
"15465","2744","2023-12-22","1858.1"
"15467","4609","2026-01-12","2163.33"
"15470","4624","2024-11-17","572.48"
"15471","3165","2025-08-28","1468.26"
"15472","4943","2025-08-20","1673.98"
"15473","3042","2024-08-16","555.99"
"15478","2935","2023-05-06","571.15"
"15479","1361","2023-08-21","764.52"
"15480","2219","2026-03-25","2762.69"
"15481","3242","2023-08-26","511.46"
"15482","1790","2023-12-09","1113.03"
"15483","2074","2025-01-15","2319.9"
"15484","3734","2023-12-13","2656.84"
"15486","4725","2025-04-12","451.84"
"15487","4675","2024-04-15","1766.67"
"15488","4983","2025-10-21","2519.31"
"15489","2474","2025-11-23","1173.51"
"15490","4568","2023-07-29","842.59"
"15491","3325","2025-12-09","1093.21"
"15492","126","2023-07-28","1467.21"
"15493","2141","2024-06-10","492.46"
"15494","4705","2025-07-31","1238.2"
"15496","633","2023-09-03","377.01"
"15497","334","2025-08-29","52.44"
"15498","638","2023-06-01","2461.12"
"15499","3832","2023-09-01","2792.08"
"15500","4793","2025-03-03","563.9"
"15502","3426","2025-01-22","1216.98"
"15503","1314","2025-04-18","1395.15"
"15504","462","2026-04-02","1962.05"
"15505","1529","2024-09-12","934.09"
"15506","3044","2023-09-23","1797.53"
"15507","3513","2026-03-17","2570.46"
"15508","249","2024-09-27","348.69"
"15509","1709","2025-04-16","975.69"
"15510","2137","2025-12-02","1951.65"
"15511","1884","2026-02-19","2260.26"
"15512","3168","2023-11-01","2144.73"
"15513","2055","2024-11-07","154.8"
"15514","2568","2023-11-27","298.94"
"15515","2447","2025-09-26","2205.3"
"15516","545","2024-09-30","484.99"
"15517","1264","2024-07-06","2566.2"
"15518","1673","2025-07-09","278.94"
"15521","3366","2023-08-13","2435.11"
"15522","4973","2023-07-09","625.58"
"15524","2522","2023-04-09","2849.87"
"15525","1370","2025-03-22","994.53"
"15527","4569","2023-06-15","563.57"
"15528","928","2025-02-24","1389.8"
"15529","2853","2025-11-14","861.2"
"15531","1258","2024-04-13","2896.03"
"15532","3881","2024-10-17","756.55"
"15533","1005","2023-04-24","2359.82"
"15534","207","2025-02-15","2561.22"
"15535","1706","2024-10-02","2063.46"
"15537","4553","2024-01-20","1041.89"
"15538","4412","2023-04-14","1150.75"
"15540","4813","2023-07-08","2352.05"
"15541","3309","2025-07-26","371.93"
"15542","3677","2025-08-07","402.34"
"15543","445","2025-09-03","923.41"
"15544","4960","2023-10-05","2137.13"
"15545","3446","2024-09-20","2138.58"
"15546","3447","2023-10-31","787.98"
"15547","2002","2024-05-13","2557.85"
"15548","1521","2025-09-08","2802.7"
"15549","3188","2025-10-14","219.74"
"15550","4142","2025-09-09","752.28"
"15551","2763","2025-03-06","52.59"
"15552","1070","2025-07-03","1293.88"
"15553","1298","2023-06-18","1817.13"
"15555","3410","2026-03-29","157.53"
"15556","2463","2023-08-03","108.97"
"15558","2160","2024-09-12","1306.46"
"15559","3222","2024-06-24","1876.25"
"15560","3470","2024-07-17","960.78"
"15561","4309","2023-07-08","2002.1"
"15564","3408","2026-03-21","2904.97"
"15565","4445","2025-01-21","2038.7"
"15566","4008","2024-07-10","1322.57"
"15567","2489","2023-11-28","395.38"
"15568","4425","2025-05-02","2253.53"
"15571","3773","2025-09-28","1843.98"
"15572","4199","2023-09-03","2112.42"
"15573","4550","2024-09-15","2208.61"
"15575","2809","2023-09-26","315.37"
"15576","847","2025-03-19","1182.62"
"15577","3369","2025-05-28","877"
"15579","3137","2024-09-07","1378.62"
"15580","4854","2023-09-17","2409.06"
"15581","1779","2025-07-29","2080.15"
"15583","851","2024-09-25","1401.21"
"15584","574","2025-08-11","1330.58"
"15585","55","2024-12-09","940.1"
"15587","4869","2024-07-23","2166.51"
"15588","3700","2024-07-04","2002.92"
"15589","3092","2024-01-20","2678.35"
"15590","3256","2024-01-14","1438.69"
"15591","1354","2025-04-01","1072.6"
"15592","1830","2024-04-03","452.08"
"15593","842","2024-03-09","2770.47"
"15594","3343","2025-02-01","2402.54"
"15595","3567","2025-03-29","2430.1"
"15596","2708","2025-07-18","155.84"
"15598","1648","2025-02-10","248.37"
"15599","4631","2024-03-18","598.33"
"15600","4092","2025-06-08","589.23"
"15601","1430","2024-07-28","2626.61"
"15602","2629","2025-11-25","2675.25"
"15603","1367","2023-05-26","2378.05"
